1693,2077,7367,3314,"Hips-35, Open to boutique brands. Business formal. Looking for dresses, skirts and shirts. Got to know through Arti"
1694,2041,7219,6997,Don't wear sleeveless/cap sleeves. Open to Boutique brands. She works at a startup so casuals all day. She can mix up Indian and western. Looking for a statement piece to wear on womens day. Got to know through FB
1695,2080,2675,3314,Repeat Customer - Confirmation done by Arti
1696,2078,3845,408,Open to Boutique brands. Looking for Semi formal or casual clothes. Got to know through sponsor ad
1697,2088,7383,6998,She has a little paunch. Wears 30 bottoms. Open to Boutique brands. Looking for semi-formal clothes. Got to know through FB
1698,2093,296,761,Repeat Customer - looking for bright and colourful items.
1699,2087,3215,3314,Repeat Customer - Preferably western clothes
1700,2086,1714,3314,Repeat Customer - No accessories please
1701,2098,4871,3314,Repeat Customer - Please refer her returns. Wants same products in different size
1702,2089,7388,6187,Confirmed by Kuntal - Business formal and business casual …want to change my attire. 
1703,2090,622,6998,Repeat Customer - Looking for some smart cardigans/casual jackets in basic colours. Also looking for a bottom of the kurta sent via email. 
1704,2085,7377,6997,Bust- 32 Waist - 27 Hip - 30. Business casual. Open to boutique brands. SHe is 23years of age.  Height is 5'8. Weight 45. Got to know through FB
1705,2097,5305,4990,Repeat Customer - summer wear tops. Preferably non synthetics. Not looking for jackets .Wouldn’t mind a skirt or a dress either
1706,2092,6766,761,"Repeat Customer - No Indian and tunics, only western outfits.Doesn't change earrings but is fond of neckpieces, wants a high neck and accentuates her shoulder. Doesn't like tunics or long shirts, above the hips is okay. Wants layers but not jackets. Just something to wear over sleeveless in this Mumbai weather. "
1707,2096,5202,6997,Open to Boutique Brands. Looking for Semi formal look. Only western. Don't like Prints. Looking for Grey trousers. Got to know through Fb
1708,2116,6691,6187,She needs dresses need nice tops to wear on jackets and skirts. A bit of a pop of color would be good. Make me look thinner 
1709,2091,1361,3314,Repeat Customer - Please include a good mix of casuals and semi-casuals because I hardly wear formals.
1710,2124,6102,5485,Repeat Customer- Refer her last returns
1711,2110,2641,5485,Repeat User - Nothing specific
1712,2035,732,6997,Repeat Customer - Ready to up her budget to 1500/-
1713,2076,7366,5598,"""Bust 32B Hips-41 Waist 30 , western dress,top (shirt and blouse),jacket/cardigan,scarf/dupatta,bottoms. She wants all of this. No Indian at all. No sleevesless, prefers 3/4th or full sleeves. Got to know through FB. Only Solids clothes. No boutique brands."""
1714,2094,7405,6997,"Measurements bust- 37 inch, hip-39 inch, butt - 42inch. No Indian, Open to Boutique brands, Completely casual. Got to know through FB"
1715,2095,6895,3314,"Repeat Customer - One Ethnic wear please, ensemble is all ok and Just kurti is also fine"
1716,2099,7419,760,Wears sleeveless with Layers only. Open to Boutique brands. Business Casual but not very casual
1717,2101,6062,5485,"Repeat Customer - Second box and disappointed, was expecting accessories, never got boho pcs that she was looking for and the yellow zima leto dress was extremely tight and horrible quality. She has said no to boho and accessories but looks like she's made a mistake. She wants boho chic and accessories which add the element of styling along with category variety. Have asked her to also check her form carefully again."
1718,2102,553,6997,Repeat Customer - She is a level 4. Be cautious on the pieces you give her. She is looking for dresses. Dubai comment is the previous comments and not applicable for this box.
1719,2103,728,6998,"Repeat Customer - Very old customers, She is level 4. Looking for jacket and dresses"
1720,2104,981,3314,Repeat Customer - She doesn't mind the same box in XS size if available. She liked the Kurti and mustard top a lot. Have asked to Add blazer or cotton jacket if you have for corporate meetings and events
1721,2105,5332,3314,"Repeat Customer - Looking for skirts,  or pants or cullotes"
1722,2122,7513,3314,Yes to knee length dresses and skirts ... I will wear sleeveless with a jacket...without a jacket and  sleeveless is very rare. I feel my hands are but fat for sleeveless..Open to Boutique brands. I don't mind the brands as long as it makes me looks good. But not too expensive..Western business casuals. Travelling to London for business Trip Wants the  box by 12th March. Got to know through Instgram
1723,1843,3403,43,Test Order
1724,1843,3403,43,Test Order
1725,2067,7229,4129,Box should be ready by 8th March. Ready to up her budget to 1500/-. Open to Boutique brands. 
1726,2115,2192,3314,"Box Redo - Wasn't wowed by the box.. The pieces were quite mundane n everyday.. Like I said, I have to dress to impress at work. Ready to up her budget for tops to 2000/- ASked to play around with the budgets for all but send her great stuff"
1727,2123,5589,3314,Repeat User. Looking for more tops/shirts. No dresses
1728,2136,5695,3314,Repeat User - Looking for something in blue
1729,2137,4566,3314,"""Repeat User -  looking for some formal pants, Measurements - Mid waist-34 Belly button-40 Hip-42"""
1730,2129,5362,760,Repeat Customer - She has a International academic conference in 2 weeks. Wants something smart to wear. 
1731,2112,7483,6997,Please avoid anything Indian. Open to knee length dresses and skirts. Open to Boutique brands. Business casual. Got to know through FB
1732,2118,7503,6997,Open to Boutique brands. Business casual & Business formals. Don't prefer short tops. Tops length should be till hips. Got to know through FB
1733,2119,2310,6997,"Not ready to up her budget, Open to boutique brands.. Looking for smart work wear. Got to know through Kuntal"
1734,2108,7440,6998,"No cap sleeves, Wants to try skirts. Open to Boutique brands. Looking for casual clothes. Got to know through FB"
1735,2127,7552,408,Measurements - 38C - 42 - 45. Open to Boutique brands. Business casual. Got to know through Instagram
1736,2125,5868,5485,"Ready to up her budget for dresses to 2000/-. Weight is 57, open to boutique brands. Business casual. Got to know Instagram"
1737,2120,963,3314,Repeat USer - Looking for Summer tops and dresses. Refer repeat order no 1373
1738,2107,936,4129,Repeat Customer. She is looking for Indian and western both. Ready to up her budget upto 1500/-. Don't pick all products at that price.
1739,2100,4561,5485,Confirmed By Anchal - No Scarfs in the box
1740,2109,7444,6187,"Looking for Jackets, tops and trousers. Open to boutique brands, business casual. Go to know to Bhagyashree Saboo and Pooja Parmar (Your Customers, so pick products accordingly). Ready to up her budget to 1500/-."
1741,2111,7462,6998,Hips 32.. She doesn't have the measuring tape. Open to Boutique brands. Work culture - Formal and Casual on friday. More of western and less of Indian. Got to know through FB
1742,2113,6818,6187,Hips 38. Open to boutique brands. Casual clothes. Wants the box after 15th March Price sensitive. Avid Shopper
1743,2117,7504,6998,"Open to Boutique brands. Business casual. She is price sensitive, pick products accordingly. Got to know through FB"
1744,2132,5246,6998,Repeat User - Preferably apparels only. And business casuals. 
1745,2140,4637,760,"Bust-46, Waist-46 and Hips - 51. No Constrain on the budget "
1746,2147,1227,43,
1747,2133,7577,6998,"Western and Indo western clothes. Open to boutique brands. Business casual. Looking for Suede., fresh and bold colours. Got to know through FB"
1748,2134,7578,6997,Influencer Programme. She prefers Western over Indian. As nobody wers Indian to her office. Business Casual. Open to Boutique brands.
1749,2135,7580,6997,Only Indian for Office. Open to Boutique brands.  Business Formals on weekdays and Business casual. Got to know through FB
1750,2145,7585,6187,Prefers wearing cotton for the summer but has to be wrinkle free and chic
1751,2151,2213,3314,Needs more pants and ethnic wear. Wants wears more vibrant colours.
1752,2131,2866,761,"Repeat Customer - Prefers trousers, tops, jackets and indian wear"
1753,2157,1915,4129,repeat customer. Wants a mix of Indian ans Western tops. Also asked if she could get the same top from the previous order in a larger size
1754,2144,807,3314,"Repeat customer- wants tops but not shirts with a nice belt if possible, wants black blazer but not short one with jazzy buttons. mentioned she could be UK sixe 12 or 14 prefers light coloured tops beige / cream / light blue / olive / baby pink and mentioned no sleeveless and also said that she likes a beige top, grey blazer and the black belt from the stylenook customer care whatsapp Dp, also mentioned that she loved the navy blue dress from the previous box."
1755,2149,5591,3314,35 bust measurement. 34D-31-42. only western wear prefers skrits and dresses and only fitted clothes.open to boutique brands.bussiness formal 
1756,2162,6452,3314,"open to boutique brands.casuals. ok with cap sleeves but no to sleeveless, open to both indian and western but is looking for something different. prefers pastels, indigo and black. got to know through FB"
1757,2148,5163,6997,"No western wear, wants stylish kurtis and formal pants.open to boutique brands. Formals. Got to know through FB"
1758,2154,7663,6997,38D-40-45.5. wants a mix of indian and western wear.open to boutique brands.got to know through FB
1759,2163,2699,6998,"Regarding the waist measurement. Where she wear my jeans.. there the waist measures 34 inches. But where her waist is the narrowest, it measures 30 inches. No to boutique brands. smart casuals. only western wear. also mentions she is open to jackets and cardigans."
1760,2164,7728,6998,prefers western but open to indian also. open to boutique brands if in budget. casual. Quora
1761,2107,936,5485,no black and wine colour. prefers western over indian. is ok with increasing her budget to 1500
1762,2183,7877,3314,prefers western over indian. open to boutique brands. business formals. her husband told her about it
1763,2152,7632,3314,"34B-33-38, wants bottoms high waisted, open to boutique brands, particular about quality of fabric, do not like flared skirts, prefers outfits which contures the body, do not want closed neck topwear, ok with chinese collar, open to indian and western, business casuals, for jewellery prefers earings, got know through a friend"
1764,2155,7664,6998,"prefers western over indian wear, would love indo western.open to boutique brands. casuals. got to know through FB"
1765,2159,7688,6997,mentioned no to skirts and dresses. wants mix of indian and western wear. mentioned that she wants ease around her stomach and hips in topwear. open to boutique brands. casuals. got to know through FB  
1766,2180,7678,6187,wants a mix of indian and western wear. wants only western tops and no dresses. not open to boutique brands. said ok to increase her budget to 2000. business casuals. got to know through facebook.
1767,2176,2196,760,repeat customer- mentioned she only wants cotton. metioned she needed cotton kurtis. she only wants a 34 size in tops as in her previous order wrong sizes were sent.
1768,2171,7794,408,wants a mix of indian and western wear. open to boutique brands. casuals. got to know through FB
1769,2169,2215,6997,"No sleevless, no cap sleeves., No fullsleeves. She wants only western,No indian at all. 1 scarf is okay to try. She wears dresses and skirts. wants her skirt at knee length ( no knee showing). open to all colours, wants 1 open blazer jacket. No shirts or button down tops, only blouses.Work culture is business formals , level 3."
1770,2191,559,761,UK size 10. Surprise me ???? smart casuals. Customer is in town from Feb 21-23. Will update with hotel address
1771,2170,7785,3314,prefers western over indian. open to boutique brands. business formals. got to know through FB and voucher from airport
1772,2194,5123,4129,Repeat - She needs formal shirts & Kurtis & needs her delivery on the 13th March.
1773,2194,5123,4129,Repeat - She needs formal shirts & Kurtis & needs her delivery on the 13th March.
1774,2156,5092,6997,wants western.open to boutique brands. business casuals. got to know through Fb. mentioned she do not want colours like blue black and white and pink.
1775,2138,7178,3314,wants dress and would like to experiment. mentioned that the material of the clothes should not be thin.
1776,2141,627,6998,36B-34-44. looking for vertical stripe tops
1777,2143,7542,6187,wants only western wear. casuals. open to boutique brands. got to known Fb. wants loose and comfortable clothes also have sent a image reference. 
1778,2173,7832,6998,"wants a mix of indian and western wear. open to boutique brands. casuals. she would like to see some products that she could get to wear for her upcoming vacation. (not a must, but if you find anything suitable 1 or 2 products)  got to know through FB"
1779,2181,7882,3314,34D-28-39.5. prefers westerns but would not mind if one product is indian. open to boutique brands. business casuals. got to know through arti and kuntal a she knows them.
1780,2187,7685,6997,"do not want clothes to be tight from the stomach. do not want deep neckline. wants indian and indo western kurtis. and western tops, which could be styled with shrugs. casuals. open to boutique brands."
1781,2189,7929,6997,"wants a mix of indian and western. open to boutique brands, business casuals, open to experiment. got to know through a friend."
1782,2053,7152,3314,"wants western contemporary, indo western. open to boutique brands. casual. got to know through Fb. wants the material of the clothes which are summer apt"
1783,2179,7878,5485,"And no high necks pls, M&S size 16 or 18 make sure bust in 43,Business casuals,I don't wear sleeveless,Mostly prefer western.. But a few Indian would also do,Cos my hair is short, I can wear Indian only when it grows a little longer,And I have a long and thin neck.So not many neck pieces suit me,Same with earrings,Hanging earrings don't suit me.."
1784,2203,4131,5485,"Please note that bust size is 38, Size L is good for me in vero moda"
1785,2186,7912,3314,Prefers western over indian. mentioned would not like to compromise on style and fit. has a experimental sense of fashion. check her fB to capture her style better. Open to boutiqur brands. Business formals and smart Business casuals. Got to know through Arti. Looking for One pieces.
1786,2185,7875,6998,"mix of indian and western. Open to boutique brands. Business casuals, but no jeans. looking for dresses and would not prefer sleeveless. Got to know through Fb"
1787,2196,7958,6997,"Waist size above navel 25, wearing 26,hip size 34,Semi casuals, causual, needs a change of wardrobe. Something she can carry to office and out too. Things to go with cluttoes, plasos, 1 kurta,2top 2 bottoms preferable.No formals."
1788,2193,7946,6187,"Both indian and western......but, modest and trendy"
1789,2204,7964,3314,wants bright colours. open to boutique brands. business fomals and casuals. got to know through Fb. 
1790,2212,661,3314,she is 2 months pregnant she wants Loose elastic/nada palazzos and any semi-formal top on it that she can wear to work And even 1 kurti/long dress that can hide her belly. 
1791,2146,7579,6997,"37 - 38 - 41, Bust - waist - hips. Business casuals. open to boutique brands. got to know through Fb. Wants knee length dresses and blazers."
1792,2178,7872,6998,34C-34-43. open to boutique brands. business casuals. wants western and indo western. got to know through a training from ICBI.Refer Whatapp. 
1793,2208,7987,6187,open to boutique brands. business casuals and casuals. got to know through Fb. prefers indian over western.	open to boutique brands. business casuals and casuals. got to know through Fb. prefers indian over western.
1794,2190,1631,6998," prefers western over indian. open to boutique brands. business casuals. got to known through Fb, Bra size 34B, Waist 30 Wearing waist 36 Hip 40 Shoulder 16.5ish Upper arm 13.5 I usually wear a 30 size jeans/pants Also I recall you asking me about sleeveless. I'm okay with it...but office can be chilly on some days...so not more than 1 piece that is sleeveless pls."
1795,2201,353,6997,"comfortable office wear, since she is a lawyer she can only wear grey, white and dark blue. mentioned she is open to dresses and said she is a US size 18 in dresses. does not want scarfs, hip length tops/ blouses. Has agreed to increase her budgets to 1500 in tops. do not want bottomwear. mentioned she wears US size 16 in dresses, tops marks & spencers size 16, Kurtas Fab india regular XXL"
1796,2199,4072,5485,repeat user.  Looking for business casuals. wants bright colours. Do not want any other colour other than blue as she has a lot of blue and its shade.
1797,2217,7290,6998,"She needs business formals. Also some of Indian along with Indo western and western. Prefers brands mainly AND, W and Marks and Spencers. Got to know through Arti."
1798,2222,8051,6997,"36C-32-37, Cap sleeves is fine for her. She prefers business cauals but more of business formals. She wants Pants, Chinos, Shirts and Kurti. Mentioned that only 1 accessory and no scarf. Got to know through FB."
1799,2221,1926,3314,She prefers cotton. Business formals. She is ok with boutique brands. She wants less of accessories and no scraf. Got to know through FB.
1800,2223,7327,6997,Repeat user - No Grey colour. She prefers Bright colour or Pastol colour.
1801,2166,7742,6998,"""32C-26-36. Mentioned she is a training professional needs business formals or business casuals for work. wants something simple but elegant. do not want bright colours as she is not much of a colour person. want colours like white blue black grey pink or burgundy.  fond of body fit or flare skirts / dresses with blazer or even loose stylish pants. Got to know via Arti  StyleNook is their corporate partner.""""32C-26-36. Mentioned she is a training professional needs business formals or business c"
1802,2229,8094,3314,She wants Business casuals. Ok for Boutique brands. Got to know from FB.
1803,2228,6621,761,"Repeat user - She wants dresses similar which were sent to her before but size was a little smaller. She requires suitable tops/Shirts for Grey, Black and strips skirts that she has. She also wants to try trousers any colour except Black and grey."
1804,2205,6379,5598,"Repeat user - 34B-32-34, Business formals. She needs blazers and proper formals and cotton kurtis. No Jewelleries. Sleeveless/ Capsleeves is fine only if it is good looking. She prefers Bright colours and also Olive green. will be assigned once sakshi speaks to her."
1805,2205,6379,5598,"Repeat user - 34B-32-34, Business formals. She needs blazers and proper formals and cotton kurtis. No Jewelleries. Sleeveless/ Capsleeves is fine only if it is good looking. She prefers Bright colours and also Olive green. will be assigned once sakshi speaks to her."
1806,1916,1613,5485,"""To be assigned in March - She needs Skirts, dresses and trousers to wear on regular basis. specifically bottom wear. """
1807,1943,6086,408,To be assigned in March - She is looking for something white midi you sent last time long skirts maybe and she also wants us to add few per as our choice.
1808,2234,7992,3314,She wants more of western & Indo western. Work culture is business casuals and casuals. Got to know through Seminar.
1809,2235,8103,6998,She wants more of western dresses and skirts. She prefers Smart formals. Work culture is Business casuals. Got to know through FB.
1810,2238,8152,6997,She wants more of Indo Western Kurtis as she wears only those for work. She prefers business casuals. Got to know through FB.
1811,2236,4566,3314,Repeat user - She wants formal wear. Only prefers Formal pants and tops or shirts. Only wants 3 pants and 2 tops/ shirts in the box. Formal pants should have elastic waste and tops/ shirts should be classic sober shades. Work culture is business formals.
1812,2150,7641,3314,"""32B-28-32. Prefers all 3 indian, western and Indo western. Yes to boutique brands. She requires business casuals. Got to know through FB. """
1813,2198,7228,6997,"no response. She wants Casuals. Prefers mixture of all 3 Indian, western and Indo western."
1814,2175,642,6998,repeat customer-Measurement confirmed.  Looking for tops to match my Culottes/ official below the knee dresses
1815,2247,2301,3314,She is open to boutique brands. Only wants Business formals. Only prefers western and Indo western. Got to know through FB.
1816,2245,3845,408,Repeat user - Requires only Cotton wear.
1817,2242,7383,6998,Repeat user - Mentioned that previous box had winter collection. So this box she wants summer collection.
1818,2232,1124,6997,"Prefers Indian, Western and Indo western. She wants modern Kurtis. If western, the length of the tops to be mid thigh level as she is consious of the hip butt area. She wants dresses long flowy amethyst style."
1819,2232,1124,6997,"Prefers Indian, Western and Indo western. She wants modern Kurtis. If western, the length of the tops to be mid thigh level as she is consious of the hip butt area. She wants dresses long flowy amethyst style."
1820,2239,8154,6187,"She is open to boutique brands. Only wants Business formals. Ok with all 3 Indian, western and Indo western. Got to know through FB."
1821,2240,8160,6187,She is open to boutique brands. Mainly prefers Western and Indo Western. Only wants Business casuals and Casuals. Got to know through friend.PLS review with Kuntal before submitting.
1822,2241,8162,3314,She only prefers wearing Western. Only wants Casuals and also open to boutique brands. Got to know through friend.
1823,2233,7405,6997,37-37-42. Only wants light colours. Does not prefer pale green or red. Whatsapp sent.
1824,2209,7961,6187,"Open for boutique brands, business formals. wants indian wear. needs longlasting material and good products. got to know from FB."
1825,2209,7961,6187,"Open for boutique brands, business formals. wants indian wear. needs longlasting material and good products. got to know from FB."
1826,2209,7961,6187,"Open for boutique brands, business formals. wants indian wear. needs longlasting material and good products. got to know from FB."
1827,2248,8187,4990,Only required Business casuals and also open to boutique brands. She prefers mainly Wide leged trousers. Got to know through friend.
1828,2256,1872,6997,Prefers business casuals and is open to boutique brands
1829,2258,8227,5485,Sizes are perfect but even asked to note that she wears UK 14. She only wants Western but doesnt mind to try Indo Western and also prefers wearing Business Casuals. Got to know through FB.
1830,2260,7060,3314,"Repeat user - She wants Short Skirts mainly business formals, and short top for a western wear on jeans for a casual wear."
1831,2261,8207,3314,Open to boutique brands. Mainly prefers Casuals and western wear only. Got to know through FB.
1832,2257,8224,6997,"She prefers something which covers her butt as she has bigger hips. She wants Business casuals.  Ok for Boutique brands. Good to try all 3 Indian, Western and Indo western. Got to know from FB."
1833,2207,7149,6997,Repeat user - Mentioned that she was not happy with previous box. This time wants Western only which should be business formals.
1834,2266,6656,3314,"Repeat user - She wants Pastol colours. She wants dresses, Also wants Semi formal tops and formal trousers."
1835,2226,8078,5485,"She wants more of trousers. Also a mixture of all 3 Indian, Western and Indo western. Prefers business casuals but more of business formals.Open to boutique brands. Got to know through FB."
1836,2200,7975,6997,Wants a mix of collection in the box. open to boutique brands. business casuals. got to know through Fb.
1837,2214,7993,6998,Open to boutique brands. She needs Business Casuals. Got to know through FB.
1838,2270,8272,3314,Open to boutique brands. She mainly wants Business formals and very less of Business casuals and casuals. She doesnt want Skirts in this box but needs varities of formal Bottoms. got to know thorugh FB.
1839,2263,8226,3314,She wants Formals and Casuals both. Open to boutique brands. She requires formal dress. Got to know through FB.
1840,2244,1357,6187,"Open to Boutique brands. Open to all 3 Indian, western and Indo western.She prefers kurtis but only Straight kurtis, Kurtis with jackets. Work culture is more of Business Formals & business casuals with top. Got to know through Fb."
1841,2271,407,3314,"She only wants dresses, skirts and Tops. No pants.Open to boutique brands. She mainly wants Business formals and Business casuals. Got to know thorugh Instagram."
1842,2265,7294,761,"Repeat user - She wants a dress, Also something to go with a light coat. She wants a casual coat."
1843,2265,7294,761,"Repeat user - She wants a dress, Also something to go with a light coat. She wants a casual coat."
1844,2265,7294,761,"Repeat user - She wants a dress, Also something to go with a light coat. She wants a casual coat."
1845,2018,6233,761,Repeat user - This box should be business casuals office wear.
1846,2273,6895,3314,"Repeat user - She wants casual wear for summer, Traditional Indian ensemble, Pants with navy blue and white vertical lines and White top (not a shirt with buttons)Not necessarily all but whatever is possible."
1847,2275,3717,3314,Repeat user - She wants tops and pants. She wants dresses with flairs that should hide her tummy. She only prefers casuals. Nothing should be body fitting or body hugging.
1848,2262,6349,6997,"34C-36-40.Prefers all 3 Western, Indo western and Indian. Mainly requires business casuals and casuals. She is open to boutique brands. Got to know through FB."
1849,2281,7229,408,"Repeat user - She wants 1 A line dress, 1 kurti, some Casual tops. Note: She has broader hips."
1850,2278,6102,5485,Repeat user - She wants cotton or breathable fabric. She prefers light colours which should not be dark colours and not even bright colours. Refer Images.
1851,2280,2310,6997,"She wants business casuals. She wants more of combination like tops and pants, Shirt and skirt, long kurti with plazo, top with a skirt. She is open to boutique brands. Got to know through FB."
1852,2259,622,6998,Repeat user - She needs more of colourful stuff in this box.
1853,2285,7377,6997,Repeat user - She needs specific products. Please Refer images in https://goo.gl/rjrRwb 
1854,2283,8358,4990,She wants Casual wear. Only prefers western. She is open to boutique brands but she said she will judge the box by its first apperance. Note: Please send her some good brands as she never mentioned any but she wants to check if the stylist can do it better. Got to know through FB.
1855,2283,8358,4990,She wants Casual wear. Only prefers western. She is open to boutique brands but she said she will judge the box by its first apperance. Note: Please send her some good brands as she never mentioned any but she wants to check if the stylist can do it better. Got to know through FB.
1856,2289,1341,6187,Repeat user - She wants Indo western and western. Does not want Jewellery.
1857,2284,8398,6187,She wants business casual tops and Formal dress for Convocation(no bright colours and no pink) She is open to boutique brands. She wants only western. No accessories. Got to know through Fb.
1858,2279,2006,5485,"She is open to boutique brands, prefers wearing business casuals and casuals. She wants a mixture of all 3 Indian, western and Indo western. got to know through Fb."
1859,2279,2006,5485,"She is open to boutique brands, prefers wearing business casuals and casuals. She wants a mixture of all 3 Indian, western and Indo western. got to know through Fb."
1860,2294,4347,761,Repeat user - She wants 2 long formal dresses(preferably with long sleeves) and she wants Kurtis.
1861,2294,4347,761,Repeat user - She wants 2 long formal dresses(preferably with long sleeves) and she wants Kurtis.
1862,2282,2134,3314,Repeat user - She wants Formal dresses only.
1863,2292,2213,3314,"Repeat user - She asked for more ethnic options which have interesting silhouettes. No fitted sleeves at all, she finds it a hassle. Breathable fabrics for the summer. Loud geometric patterns."
1864,2294,4347,5485,Repeat user - She wants 2 long formal dresses(preferably with long sleeves) and she wants Kurtis.
1865,2294,4347,5485,Repeat user - She wants 2 long formal dresses(preferably with long sleeves) and she wants Kurtis.
1866,2296,8384,5485,"She wants Indian wear- specifically kurtis with pastol or regular colours with half,3/4th or short sleeves. She generally uses Fab india and W (small size) but she always feels tight on her shoulders. She only wants only boutique brands. Got to know through FB."
1867,2296,8384,5485,"She wants Indian wear- specifically kurtas with pastol or regular colours with half,3/4th or short sleeves. She generally uses Fab india and W (small size) but she always feels tight on her shoulders. She only wants only boutique brands. Got to know through FB."
1868,2296,8384,3314,"She doesnt want neck piece. She is open to boutique brands. She wants Business casuals. She wants floral prints but with white background. She doesnt want loud colours and Clashing prints, no flairs in skirts and dress. No Horizontal strips for jacket, dress, top, skirt. No thick jewellery. She suffers from fibromyalgia so requires lighter and airy material. Please refer images on https://goo.gl/rjrRwb"
1869,2286,8378,3314,"She doesnt want neck piece. She is open to boutique brands. She wants Business casuals. She wants floral prints but with white background. She doesnt want loud colours and Clashing prints, no flairs in skirts and dress. No Horizontal strips for jacket, dress, top, skirt. No thick jewellery. She suffers from fibromyalgia so requires lighter and airy material. Please refer images on https://goo.gl/rjrRwb"
1870,2294,4347,4129,Repeat user - She wants 2 long formal dresses(preferably with long sleeves) and she wants Kurtas.
1871,2286,8378,3314,"She doesnt want neck piece. She is open to boutique brands. She wants Business casuals. She wants floral prints but with white background. She doesnt want loud colours and Clashing prints, no flairs in skirts and dress. No Horizontal strips for jacket, dress, top, skirt. No thick jewellery. She suffers from fibromyalgia so requires lighter and airy material. Please refer images on https://goo.gl/rjrRwb"
1872,2303,7678,6187,Repeat user - She only wants western casual wear. Mainly mentioned for dresses and no jewellery.
1873,2311,7750,3314,She wants Peach colour tops. Open to boutique brands. She wants Business casuals. Got to know thorugh FB.
1874,2312,3002,6187,She wants something to enhance her look as she is tall. She is open to boutique brands. She has broad hips. She wants Breathable fabric. She wants to go for western and Indo western and business casuals in this box. Got to know through friend.
1875,2064,1993,6998,She wants a Formal skirt along with a Semi formal top. She wants Indo western for office wear. She is open to boutique brands. She prefers business casuals. Got to know through FB.
1876,2232,1124,761,"Prefers Indian, Western and Indo western. She wants modern Kurtis. If western, the length of the tops to be mid thigh level as she is consious of the hip butt area. She wants dresses long flowy amethyst style."
1877,2205,6379,761,"Repeat user - 34B-32-34, Business formals. She needs blazers and proper formals and cotton kurtis. No Jewelleries. Sleeveless/ Capsleeves is fine only if it is good looking. She prefers Bright colours and also Olive green. will be assigned once sakshi speaks to her."
1878,2308,7728,6997,"Repeat user - She is 18 year old, wants casuals. She works for art design studio and no tie ups."
1879,2327,5485,6998,She doesnt want business formal but is ok to go with anything and would love to try this box.
1880,2333,4958,6998,
1881,2255,8212,408,Open to Boutique brands.Mostly requires only Indian but it is western then butt area should be covered. Mentioned for Fusion wear if western. No accessories. Got to know through colleague.
1882,2218,7276,6997,"She is a doctor and she has joined Indian Army. She is good to go for Indian, Indo western and western. She is open to boutique brands. She would only go for Business formals for work and want some casuals for casual wear. Got to know through FB.	She is a doctor and she has joined Indian Army. She is good to go for Indian, Indo western and western. She is open to boutique brands. She would only go for Business formals for work and want some casuals for casual wear. Got to know through FB."
1883,2314,4494,5485,Measurements on her profile are perfect but for shirts Bust circumference should be 37. She wants to try Kurtas. She wants everything with breathable fabric. Wants to try formal Skirts and trousers along with business casual tops. She wants to try Scarf and dupatta as well. Got to know through Colleague.	Measurements on her profile are perfect but for shirts Bust circumference should be 37. She wants to try Kurtas. She wants everything with breathable fabric. Wants to try formal Skirts and trous
1884,2321,8539,3314,"She wears an XL size. She only wants business formals and western wear. She is open to boutique brands. She mainly wants shirts, skirts and trousers. Note: She strictly wants formals. Got to know through advertisements."
1885,2324,8548,3314,She wants dresses/skirts which covers her knees. She wants only western wear. She wants georgette material preferably for tops and dresses. She is open to boutique brands. She doesnt want black colour but she is ok to go with fine black works. She wants to go for business casuals. Got to know through Bhabhi.
1886,2313,1951,6187,"Repeat user - No trousers. She only wants Top, Kurtis and Kurtas and no sleeveless. "
1887,2317,4131,5485,Repeat user - She wants skirts this time.
1888,2297,7277,6998,34B-30-38.She is open to boutique brands. She wants Western only and wants business casuals. She has mentioned she needs a formal Blazer and Skirt. Got to know through FB.
1889,2307,6452,3314,Repeat user - She wants summer collection and no accessories.
1890,2363,7451,6187,"30B-28-33-39. Open to boutique brands. She has specifically mentioned she doesnt want yellow colour. Already confirmed with her about no trousers in the first box and she is ok to go with business formals skirts and shirts, business casuals tops."
1891,2329,8152,6997,All measurements are good to go but hips is 42. She wants comfortable material. She wants only kurtas which should be knee length or even below along with accessories in this box.
1892,2345,310,3314,"Repeat user - NO black dress, no 20Dresses, Please send skirts - grey, navy (neutral colors), some pattern is good too"
1893,2351,506,760,"Repeat user - Measurements are fine. Wanst high quality, branded pieces. No boutique brands. Cottons, less synthetic"
1894,2352,5508,5485,Repeat user - Measurements are fine. Wants the same black shirt from last box (Ombre Lane)+same style in another color. Also would like a different color in the pink linen top we gave her.
1895,2353,2468,6997,"Measurements are fine. Need to go for investor & technical meetings, so want formal/semi formal shirts & tops in this box. No bottoms or ethnic wear please."
1896,2361,8591,6187,She is open to boutique brands. She wants solids only and casual wear. Got to know through Fb.
1897,2365,1383,3314,Repeat user - She wants 1 white formal shirt or top. 1 blouse with geometric print. 1 Blouse with floral print. Each having different sleeve length. A top matching her grey or black trouser and skirt. 1 semi formal dress. Nothing should be body fit.
1898,2360,8626,6997,She is open to boutique brands. She wears Business formals from Monday - thursday and friday is business casuals. She doesnt want jewellery and also mentioned no bright colours. Got to know through Instagram.
1899,2359,8628,6998,She is open to boutique brands. She wants business formals and business casuals. Want to try this box. Got to know through FB.
1900,2357,8616,4990,She wants Business formals only. Mainly prefers light colour shirts and one of them should be light blue. She is open to boutique brands. She is open to boutique brands. Got to know through FB.
1901,2354,2699,6998,"Repeat user - She wants casual Jacket(no hudi), skirts which should be knee length"
